"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","license","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","locality","elevation","continent","stateProvince","nomenclaturalStatus","recordNumber","nomenclaturalCode","county","type","ownerInstitutionCode","bibliographicCitation","collectionID","elevationAccuracy","language","identifiedBy","habitat","preparations","verbatimElevation","reproductiveCondition","acceptedNameUsage","verbatimSRS","datasetID","verbatimCoordinateSystem","disposition","fieldNotes","startDayOfYear","samplingProtocol","individualCount","associatedTaxa","locationAccordingTo","vernacularName","georeferencedDate","higherGeography","georeferencedBy","georeferenceRemarks","higherClassification","parentNameUsage","fieldNumber","municipality","previousIdentifications","georeferenceSources","institutionID","islandGroup","dynamicProperties","identificationVerificationStatus","georeferenceProtocol","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","organismID","identificationQualifier","island","waterBody","identificationRemarks","taxonRemarks","accessRights","locationRemarks","infraspecificEpithet","establishmentMeans","eventRemarks","verbatimTaxonRank","footprintWKT","depth","associatedOccurrences"
"475","Cornus canadensis",1248706239,51.115,-72.74667,"cdround,gass84,gdativ","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","CA","DWC_ARCHIVE","2016-03-23T14:49:46.347+0000","2016-03-23T14:49:46.661+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,6,21,"2001-06-20T22:00:00.000+0000",NA,"2016-04-17T12:46:14.110+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université Laval","QFA0492684","21 juin 2001","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires",NA,"QFA","1248706239","QFA0492684",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","QFA0492684","Gagnon, Jean",NA,"Université Laval",NA,NA,NA,NA,NA,"Rivière Témiscamie",NA,NA,"Québec",NA,"2001-65","ICBN",NA,"Physical Object","Université Laval","Cornus canadensis L. (QFA0492684)","urn:lsid:biocol.org:col:15846",NA,"fr|en","Gervais, Camille","Sur une falaise, pas de pollen dans les étamines de ce spécimen","mounted",NA,NA,"Cornus canadensis Linnaeus","unknown","http://dataset.canadensys.net/qfa-vascular-specimens","degrées minutes secondes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Cornus canadensis",668756397,50.53889,-68.785,"cdround,gass84","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","CA","DWC_ARCHIVE","2016-03-23T14:49:44.893+0000","2016-03-23T14:49:45.069+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,6,20,"2001-06-19T22:00:00.000+0000",NA,"2016-04-17T12:46:14.268+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université Laval","QFA0485663","20 juin 2001","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires",NA,"QFA","668756397","QFA0485663",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","QFA0485663","Duval, Marc",NA,"Université Laval",NA,NA,NA,NA,NA,"180 km au nord de Baie-Comeau, 25 km avant Manic 5",NA,NA,"Québec",NA,"2001-61","ICBN",NA,"Physical Object","Université Laval","Cornus canadensis L. (QFA0485663)","urn:lsid:biocol.org:col:15846",NA,"fr|en","Gervais, Camille","Nd","mounted",NA,NA,"Cornus canadensis Linnaeus",NA,"http://dataset.canadensys.net/qfa-vascular-specimens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Cornus canadensis",465876727,46.15,-61.43333,"cdround,gass84,gdativ","e8a25a42-f125-476c-8554-3ec21cd51a84","6491ad8c-8e49-4bd4-a089-0ddb3bbe0890","CA","DWC_ARCHIVE","2015-05-13T13:03:46.776+0000","2014-06-17T18:56:46.988+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,6,16,"2001-06-15T22:00:00.000+0000",NA,"2016-04-17T15:01:01.814+0000","http://procyon.acadiau.ca/ecsmith/cgi-bin/specimen.cgi?22524","none","none","none","WGS84","Magnoliopsida","CA","Canada","Acadia University","22524",NA,"E. C. Smith Herbarium (ACAD)",NA,"CBU","465876727","22524",NA,NA,"CBU3918","Sneddon, C",NA,"Acadia University","http://creativecommons.org/publicdomain/zero/1.0/ & http://www.canadensys.net/norms",NA,NA,NA,NA,"MacKinnons Brook, Mabou Highland trails",NA,"NORTH_AMERICA","Nova Scotia",NA,"C1699","ICBN","Inverness","PhysicalObject","Acadia University","Cornus canadensis (CBU CBU3918)","urn:lsid:biocol.org:col:13294",NA,"en",NA,"Growing in open wooded area",NA,NA,NA,NA,NA,"http://dataset.canadensys.net/acad-specimens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Cornus canadensis",668756398,48.61667,-70.8,"cdround,gass84","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","CA","DWC_ARCHIVE","2016-03-23T14:49:44.903+0000","2016-03-23T14:49:45.078+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,7,24,"2001-07-23T22:00:00.000+0000",NA,"2016-04-17T12:46:14.152+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université Laval","QFA0485669","24 juillet 2001","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires",NA,"QFA","668756398","QFA0485669",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","QFA0485669","Gervais, Camille",NA,"Université Laval",NA,NA,NA,NA,NA,"Mont Valin",NA,NA,"Québec",NA,"2001-75","ICBN",NA,"Physical Object","Université Laval","Cornus canadensis L. (QFA0485669)","urn:lsid:biocol.org:col:15846",NA,"fr|en","Gervais, Camille",NA,"mounted",NA,NA,"Cornus canadensis Linnaeus",NA,"http://dataset.canadensys.net/qfa-vascular-specimens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","Cornus canadensis",668756480,51.62083,-68.11528,"cdround,gass84","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","CA","DWC_ARCHIVE","2016-03-23T14:49:50.238+0000","2016-03-23T14:49:50.511+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2001-12-31T23:00:00.000+0000",NA,2001,7,27,"2001-07-26T22:00:00.000+0000",NA,"2016-04-17T12:46:14.363+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université Laval","QFA0517516","27 juillet 2001","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires",NA,"QFA","668756480","QFA0517516",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","QFA0517516","Blondeau, Marcel; Michaud, M.",NA,"Université Laval",NA,NA,NA,NA,NA,"Mont Jauffret, massif des monts Groulx, MRC Caniapiscau.",NA,NA,"Québec",NA,"01MG19-01","ICBN",NA,"Physical Object","Université Laval","Cornus canadensis L. (QFA0517516)","urn:lsid:biocol.org:col:15846",NA,"fr|en","Gervais, Camille ; Blondeau, Marcel","Pente alpine dominée par Betula glandulosa, avec Coptis trifolia, Diphasiastrum alpinum, Carex bigelowii, Maianthemum canadense et Vaccinium cespitosum.","mounted","986 m",NA,"Cornus canadensis Linnaeus",NA,"http://dataset.canadensys.net/qfa-vascular-specimens","UTM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Cornus canadensis",1146389008,62.78,-150.69,"gass84,gdativ","5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9","d9699a79-4736-45c2-925c-f4033ac67d52","US","DWC_ARCHIVE","2016-04-27T19:50:17.141+0000","2016-04-27T19:50:17.504+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2000-12-31T23:00:00.000+0000",3615,2001,7,5,"2001-07-04T22:00:00.000+0000",NA,"2016-04-28T01:31:44.909+0000","http://arctos.database.museum/guid/UAM:Herb:84708","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://arctos.database.museum/guid/UAM:Herb:84708?seid=805962","2001/07/05",NA,"Alaska Range, Ruth Glacier, 11 km SSW of mouth of Great Gorge, UTMzone 5, E617412, N6963230","Plant specimens (ALA)","1146389008","http://arctos.database.museum/guid/UAM:Herb:84708?seid=805962",NA,NA,"84708","Collector(s): Michael Duffy",NA,"UAM","http://creativecommons.org/licenses/by-nc/3.0",NA,NA,NA,NA,"Alaska Range, Ruth Glacier, 11 km SSW of mouth of Great Gorge, UTMzone 5, E617412, N6963230",NA,"NORTH_AMERICA","Alaska",NA,NA,"ICBN",NA,"PhysicalObject",NA,NA,NA,NA,"en","Michael Duffy","alpine-scrub-meadow mosaic silty till slope, ash influenced, with closed low Barclay willow scrub, SE aspect","whole organism",NA,NA,NA,NA,NA,"decimal degrees",NA,NA,NA,NA,1,NA,"Alan R. Batten",NA,"2004-10-18 00:00:00.0","North America, United States, Alaska, Talkeetna Quad, Denali National Park and Preserve","Alan R. Batten",NA,"Plantae; Tracheophyta; Magnoliopsida; Cornales; Cornaceae;  L.",NA,NA,NA,"<i>Cornus canadensis</i> (accepted ID) identified by Michael Duffy on 2001-01-01; method: legacy Remark: C. canadensis X suecica","unknown","urn:lsid:biocol.org:col:15621",NA,"number of labels=1","legacy","not recorded","186","unverified","ALAAC=V147987; U. S. National Park Service accession=DENA-00521; U. S. National Park Service catalog=DENA 14087; original identifier=MD01-6","http://arctos.database.museum/guid/UAM:Herb:84708","A",NA,NA,"C. canadensis X suecica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Cornus canadensis",441722838,46.9819,142.82547,"cdround,gass84","8310f570-f762-11e1-a439-00145eb45e9a","06fcbbf0-0562-11d8-b851-b8a03c50a862","US","DIGIR","2014-10-07T12:57:37.871+0000","2014-10-07T12:57:38.093+0000","none","PRESERVED_SPECIMEN",5383728,6,7707728,220,949,6713,3082226,3082270,"Chamaepericlymenum canadense (L.) Asch. & Graebn.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Chamaepericlymenum","canadense","SPECIES",NA,NA,2001,7,22,"2001-07-21T22:00:00.000+0000",NA,"2016-04-17T15:01:01.487+0000",NA,"none","none","none","WGS84","Magnoliopsida","RU","Russian Federation",NA,NA,NA,NA,NA,"Plants","441722838",NA,NA,NA,"185982","Suzanne Joneson",NA,"UWBM",NA,NA,NA,NA,NA,"Southern part of Sakhalin Island. Environs of Yuzhno-Sakhalinsk. Approximately 6 kilometers east of town on road past Pionerskaya and reservoir. Rogatka River valley.",450,NA,"Sakhalin Region",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Valentin Yakubov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Cornus canadensis",1146348038,61.04,-154.07,"gass84,gdativ","5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9","d9699a79-4736-45c2-925c-f4033ac67d52","US","DWC_ARCHIVE","2016-04-27T19:49:59.297+0000","2016-04-27T19:49:59.365+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2004-10-17T22:00:00.000+0000",3615,2001,7,17,"2001-07-16T22:00:00.000+0000",NA,"2016-04-28T01:29:51.144+0000","http://arctos.database.museum/guid/UAM:Herb:47063","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://arctos.database.museum/guid/UAM:Herb:47063?seid=413764","2001/07/17",NA,"Alaska Range, Stony R., opposite confluence of Stony R.- Kristen Ck, T11N,R27W,S16","Plant specimens (ALA)","1146348038","http://arctos.database.museum/guid/UAM:Herb:47063?seid=413764",NA,NA,"47063","Collector(s): Phil Caswell, Anna Jansen",NA,"UAM","http://creativecommons.org/licenses/by-nc/3.0",NA,NA,NA,NA,"Alaska Range, Stony R., opposite confluence of Stony R.- Kristen Ck, T11N,R27W,S16",NA,"NORTH_AMERICA","Alaska",NA,NA,"ICBN",NA,"PhysicalObject",NA,NA,NA,NA,"en","unknown","on mesic sand substrate, Picea (dom)/ Alnus mixed forest heavily shaded w/ 7 thick moss (Thuidium sp.), level ground, mostly mature Picea, 100% vegetative cover, scattered-common","whole organism",NA,NA,NA,NA,NA,"decimal degrees",NA,NA,NA,NA,1,NA,"Alan R. Batten",NA,"2004-10-18 00:00:00.0","North America, United States, Alaska, Lime Hills Quad, Lake Clark National Park and Preserve","Alan R. Batten",NA,"Plantae; Tracheophyta; Magnoliopsida; Cornales; Cornaceae;  L.",NA,NA,NA,"<i>Cornus canadensis</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy","unknown","urn:lsid:biocol.org:col:15621",NA,"number of labels=2","legacy","not recorded","198","unverified","ALAAC=V136359; U. S. National Park Service accession=LACL-00119; U. S. National Park Service catalog=LACL 1425; original identifier=01-329","http://arctos.database.museum/guid/UAM:Herb:47063","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Cornus canadensis",1041301072,62.78,-150.69,"gass84,gdativ","5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9","d9699a79-4736-45c2-925c-f4033ac67d52","US","DWC_ARCHIVE","2015-03-25T10:15:32.902+0000","2015-03-25T10:15:33.584+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2000-12-31T23:00:00.000+0000",3615,2001,7,5,"2001-07-04T22:00:00.000+0000",NA,"2016-04-16T00:40:49.173+0000","http://arctos.database.museum/guid/UAM:Herb:84708","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:occurrence:Arctos:UAM:Herb:84708:805962","2001/07/05",NA,"Alaska Range, Ruth Glacier, 11 km SSW of mouth of Great Gorge, UTMzone 5, E617412, N6963230","Plant specimens (ALA)","1041301072","urn:occurrence:Arctos:UAM:Herb:84708:805962",NA,NA,"84708","Collector(s): Michael Duffy",NA,"UAM","http://arctosdb.org/home/data/",NA,NA,NA,NA,"Alaska Range, Ruth Glacier, 11 km SSW of mouth of Great Gorge, UTMzone 5, E617412, N6963230",NA,"NORTH_AMERICA","Alaska",NA,NA,"ICBN",NA,"PhysicalObject",NA,NA,NA,NA,"en","Michael Duffy","alpine-scrub-meadow mosaic silty till slope, ash influenced, with closed low Barclay willow scrub, SE aspect","whole organism",NA,NA,NA,NA,NA,"decimal degrees",NA,NA,NA,NA,1,NA,"Alan R. Batten",NA,"2004-10-18 00:00:00.0","North America, United States, Alaska, Talkeetna Quad, Denali National Park and Preserve","Alan R. Batten",NA,"Plantae Tracheophyta Magnoliopsida Cornales Cornaceae  L.",NA,NA,NA,NA,"unknown","urn:lsid:biocol.org:col:15621",NA,"number of labels: 1","legacy","not recorded","186","unverified","ALAAC=V147987; U. S. National Park Service accession=DENA-00521; U. S. National Park Service catalog=DENA 14087; original identifier=MD01-6","http://arctos.database.museum/guid/UAM:Herb:84708","A",NA,NA,"C. canadensis X suecica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Cornus canadensis",1041260430,61.04,-154.07,"gass84,gdativ","5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9","d9699a79-4736-45c2-925c-f4033ac67d52","US","DWC_ARCHIVE","2015-03-25T10:15:05.989+0000","2015-03-25T10:15:06.013+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2004-10-17T22:00:00.000+0000",3615,2001,7,17,"2001-07-16T22:00:00.000+0000",NA,"2016-04-16T00:40:49.274+0000","http://arctos.database.museum/guid/UAM:Herb:47063","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:occurrence:Arctos:UAM:Herb:47063:413764","2001/07/17",NA,"Alaska Range, Stony R., opposite confluence of Stony R.- Kristen Ck, T11N,R27W,S16","Plant specimens (ALA)","1041260430","urn:occurrence:Arctos:UAM:Herb:47063:413764",NA,NA,"47063","Collector(s): Phil Caswell, Anna Jansen",NA,"UAM","http://arctosdb.org/home/data/",NA,NA,NA,NA,"Alaska Range, Stony R., opposite confluence of Stony R.- Kristen Ck, T11N,R27W,S16",NA,"NORTH_AMERICA","Alaska",NA,NA,"ICBN",NA,"PhysicalObject",NA,NA,NA,NA,"en","unknown","on mesic sand substrate, Picea (dom)/ Alnus mixed forest heavily shaded w/ 7 thick moss (Thuidium sp.), level ground, mostly mature Picea, 100% vegetative cover, scattered-common","whole organism",NA,NA,NA,NA,NA,"decimal degrees",NA,NA,NA,NA,1,NA,"Alan R. Batten",NA,"2004-10-18 00:00:00.0","North America, United States, Alaska, Lime Hills Quad, Lake Clark National Park and Preserve","Alan R. Batten",NA,"Plantae Tracheophyta Magnoliopsida Cornales Cornaceae  L.",NA,NA,NA,NA,"unknown","urn:lsid:biocol.org:col:15621",NA,"number of labels: 2","legacy","not recorded","198","unverified","ALAAC=V136359; U. S. National Park Service accession=LACL-00119; U. S. National Park Service catalog=LACL 1425; original identifier=01-329","http://arctos.database.museum/guid/UAM:Herb:47063","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Cornus canadensis",473363132,51.61667,-68.11667,"cdround,gass84,gdativ","0348540a-e644-4496-89d3-c257da9ad776","ff7bd5db-b724-4932-b496-10ea298851f9","CA","DWC_ARCHIVE","2016-02-24T15:25:42.256+0000","2016-02-24T15:25:42.365+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,7,27,"2001-07-26T22:00:00.000+0000","2015-12-03T23:00:00.000+0000","2016-04-17T14:31:27.852+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université de Montréal Biodiversity Centre","14672","27 juillet 2001","Marie-Victorin Herbarium (MT)",NA,"MT","473363132","14672",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","MT00014672","Blondeau, Marcel; Michaud, M.",NA,"Université de Montréal Biodiversity Centre",NA,NA,NA,NA,NA,"Mont Jauffret, massif des monts Groulx (Côte-Nord)",986,"NORTH_AMERICA","Québec",NA,"01MG19-01","ICBN","Caniapiscau","PhysicalObject","Marie-Victorin Herbarium (MT)","MT00014672","urn:lsid:biocol.org:col:14437",NA,"en|fr","Blondeau, Marcel","Pente alpine dominée par Betula glandulosa, avec Coptis trifolia, Diphasiastrum alpinum, Carex bigelowii, Maianthemum canadense et Vaccinium cespitosum.","mounted","986 m","reproductive/flowering","Cornus canadensis Linnaeus","unknown","http://dataset.canadensys.net/mt-specimens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Cornus canadensis",441722837,47.25653,142.8095,"cdround,gass84","8310f570-f762-11e1-a439-00145eb45e9a","06fcbbf0-0562-11d8-b851-b8a03c50a862","US","DIGIR","2014-10-07T12:57:38.193+0000","2014-10-07T12:57:38.944+0000","none","PRESERVED_SPECIMEN",5383728,6,7707728,220,949,6713,3082226,3082270,"Chamaepericlymenum canadense (L.) Asch. & Graebn.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Chamaepericlymenum","canadense","SPECIES",NA,NA,2001,7,17,"2001-07-16T22:00:00.000+0000",NA,"2016-04-17T15:01:01.483+0000",NA,"none","none","none","WGS84","Magnoliopsida","RU","Russian Federation",NA,NA,NA,NA,NA,"Plants","441722837",NA,NA,NA,"185942","Suzanne Joneson",NA,"UWBM",NA,NA,NA,NA,NA,"Sakhalin Island: 6 kilometers northeast of Sokol, on the Belaya River.",91,NA,"Sakhalin Region",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Valentin Yakubov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Cornus canadensis",1041261895,60.44,-143.41,"gass84,gdativ","5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9","d9699a79-4736-45c2-925c-f4033ac67d52","US","DWC_ARCHIVE","2015-03-25T10:15:06.856+0000","2015-03-25T10:15:06.868+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2004-10-17T22:00:00.000+0000",3615,2001,8,9,"2001-08-08T22:00:00.000+0000",NA,"2016-04-17T15:57:43.548+0000","http://arctos.database.museum/guid/UAM:Herb:48808","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"urn:occurrence:Arctos:UAM:Herb:48808:1757389","2001/08/09",NA,"Chugach Mts., Khitrov Hills","Plant specimens (ALA)","1041261895","urn:occurrence:Arctos:UAM:Herb:48808:1757389",NA,NA,"48808","Collector(s): Marilyn H. Barker, Verna Pratt",NA,"UAM","http://arctosdb.org/home/data/",NA,NA,NA,NA,"Chugach Mts., Khitrov Hills",NA,"NORTH_AMERICA","Alaska",NA,NA,"ICBN",NA,"PhysicalObject",NA,NA,NA,NA,"en","Marilyn H. Barker","subalpine, on high hogback","whole organism",NA,NA,NA,NA,NA,"decimal degrees",NA,NA,NA,NA,1,NA,"Alan R. Batten",NA,"2004-10-18 00:00:00.0","North America, United States, Alaska, Bering Glacier Quad","Alan R. Batten",NA,"Plantae Tracheophyta Magnoliopsida Cornales Cornaceae  L.",NA,NA,NA,NA,"unknown","urn:lsid:biocol.org:col:15621",NA,"number of labels=1","legacy","not recorded","221","unverified","ALAAC=V136775; original identifier=s.n.","http://arctos.database.museum/guid/UAM:Herb:48808","A",NA,NA,">C. suecica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Cornus canadensis",1248706230,52.31222,-70.59944,"cdround,gass84","2fd02649-fc08-4957-9ac5-2830e072c097","b52e9a80-8cb7-4d37-9324-46032fd69237","CA","DWC_ARCHIVE","2016-03-23T14:49:46.342+0000","2016-03-23T14:49:46.658+0000","none","PRESERVED_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2001,8,25,"2001-08-24T22:00:00.000+0000",NA,"2016-04-17T12:46:14.081+0000",NA,"none","none","none","WGS84","Magnoliopsida","CA","Canada","Université Laval","QFA0492683","25 août 2001","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires",NA,"QFA","1248706230","QFA0492683",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","QFA0492683","Gagnon, Jean",NA,"Université Laval",NA,NA,NA,NA,NA,"Monts Otish, secteur ouest, près du sommet, à l'est du Lac Carmen.",NA,NA,"Québec",NA,"s.n.","ICBN",NA,"Physical Object","Université Laval","Cornus canadensis L. (QFA0492683)","urn:lsid:biocol.org:col:15846",NA,"fr|en","Gervais, Camille","Cran rocheux d'exposition ouest.","mounted","700 m",NA,"Cornus canadensis Linnaeus",NA,"http://dataset.canadensys.net/qfa-vascular-specimens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
