gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	scientificName
40070002	USA020	USA020	NA	NA	UNKNOWN	NA	NA	NA	NA	1022850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	Horne Lake.	NA	NA	NA	NA	NA	NA	NA	49.35	-124.71667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
918826907	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	21413	V143611	483	J. Roche	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	on sands and gravels of floodplain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Lilloet river between south creek and Meager Creek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	John Pinder-Moss	Alnus rubra Bong.
1209659133	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:134519	134519	5	"Ewan, S. | Pugsley, L."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1973-05-04T00:00Z	NA	NA	NA	1973	5	4	73-05-04	grassy	NA	NA	NA	NA	NA	NA	NA	NA	North America | Canada | British Columbia | Vancouver Island | Victoria	NORTH_AMERICA	NA	NA	Vancouver Island	CA	Victoria	NA	NA	Mill Hill	"Mill Hill, Victoria, Vancouver Island: open, grassy area."	45 m (150')	NA	NA	NA	Canadian Geographical Names Data Base	NA	48.45833	-123.46667	1263	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	15-02-27	NA	MaNIS georeferencing guidelines	NA	Verbatim lat-long converted to decimal. Assumed 1/2 minute verbatim coordinate precision and derived uncertainty via SQL calculation.	"Ewan, S. | Pugsley, L."	Alnus rubra Bong.
1253307428	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://inaturalist.ca/observations/2710450	2710450	NA	Lauren Magner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-02-22T00:00Z	NA	NA	NA	2016	2	22	16-02-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano	NA	NA	NA	NA	NA	NA	48.87508	-123.31962	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1249277645	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2609288	2609288	NA	chlorophilia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	developing male catkins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-01-22T00:00Z	NA	NA	NA	2016	1	22	16-01-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.93009	-123.47588	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1229614610	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2580284	2580284	NA	Lauren Magner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	male catkins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-03-13T00:00Z	NA	NA	NA	2015	3	13	15-03-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.93107	-123.47397	1099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
466020973	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V6333	NA	D.C. Buckland	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1938-09-11T00:00Z	NA	NA	NA	1938	9	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Cowichan Lake, north shore of Bald Mountain, 2nd point"	NA	NA	NA	NA	NA	NA	NA	48	-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
466027286	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V137601	NA	"Istvan Ocsko, Ravay"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-02-26T00:00Z	NA	NA	NA	1957	2	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	powell river	NA	NA	NA	NA	NA	NA	NA	49	-124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
466032092	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V173289	NA	K. McLaren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1971-10-16T00:00Z	NA	NA	NA	1971	10	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Greater Vancouver Regional District, Delta, Captain's Cove"	NA	NA	NA	NA	NA	NA	NA	49.08333	-123.08333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
918824224	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	18723	V138419	8	R.T.H. Briggs; B. Schwartz	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra by John Pinder-Moss 1972	NA	NA	NA	NA	NA	1972-03-27T00:00Z	NA	NA	NA	1972	3	27	1972 Mar 27	Along beach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Spanish Banks, Foreshore Park"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John Pinder-Moss	Alnus rubra Bong.
918828843	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	23357	V37803	681	Katherine I. Beamish; Thomas M.C. Taylor; W.H. Lewis	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	common everywhere	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	prince rupert	NA	NA	NA	NA	NA	NA	NA	54.25	-130.33333	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	M.bryan	Alnus rubra Bong.
918829763	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	24287	V162051	s.n.	Richard Hebda	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1975-09-07T00:00Z	NA	NA	NA	1975	9	7	1975 Sep 07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Greater Vancouver Regional District, North Delta, foot of Panorama Ridge, northeast of Burns Bog"	NA	5 m.	NA	NA	NA	NA	NA	49.15	-122.91667	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	r. Hebda	Alnus rubra Bong.
918944495	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	140564	V226131	9146	Gerald B. Straley	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	Common deciduous tree	NA	NA	NA	NA	NA	Alnus rubra by Gerald B. Straley 1997	NA	NA	NA	NA	NA	1997-04-23T00:00Z	NA	NA	NA	1997	4	23	1997 Apr 23	on cliffs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Point Grey, overlooking Strait of Georgia"	NA	ca. 100 m	NA	NA	NA	NA	NA	49.26667	-123.23333	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gerald B. Straley	Alnus rubra Bong.
918968540	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	167787	V124282	21498	James A. Calder; D.B.O. Savile	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-06-12T00:00Z	NA	NA	NA	1957	6	12	1957 Jun 12	at margin of lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Haida Gwaii (Queen Charlotte Islands), Graham Island, Mercer Lake near Empire Anchorage Athlow Bay"	NA	NA	NA	NA	NA	NA	NA	53.56667	-132.86667	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
441684866	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	63901	NA	J. A. Calder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-08-12T00:00Z	NA	NA	NA	1957	8	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Queen Charlotte Islands; On road from Grey Bay to Sheldens By, Moresby Island."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus oregona Nutt.
466031683	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V6335	NA	John W. Eastham	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1937-05-12T00:00Z	NA	NA	NA	1937	5	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, West Point Grey"	NA	NA	NA	NA	NA	NA	NA	49.26667	-123.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
918810044	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	4319	V137601	s.n.	Istvan Ocsko; Ravay	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-02-26T00:00Z	NA	NA	NA	1957	2	26	1957 Feb 26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	powell river	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
918814143	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	8492	V57758	101	P.R. Sanderson	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1956-09-22T00:00Z	NA	NA	NA	1956	9	22	1956 Sep 22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"promenade , first narrows, Vancouver"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
202056327	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	DAV:Herbarium:69295	69295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1997-08-28T00:00Z	NA	NA	NA	1997	8	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Kitwanga. Shady mantle secondary forests (Alnus viridis subsp. sinuata) close to red cedar forests (Thuja plicata).	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D. Sanchez-Mata	Alnus rubra Bong.
1229609469	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2565236	2565236	NA	Lauren Magner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-02-12T00:00Z	NA	NA	NA	2015	2	12	15-02-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.92983	-123.47414	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1227773112	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2561774	2561774	NA	Lauren Magner	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-07-02T00:00Z	NA	NA	NA	2015	7	2	15-07-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.92992	-123.47564	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1249276940	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2566430	2566430	NA	chlorophilia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-03-04T00:00Z	NA	NA	NA	2015	3	4	15-03-04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.92983	-123.47568	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
466302331	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V6348	NA	A. Hornby	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1919-01-28T00:00Z	NA	NA	NA	1919	1	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Point Grey"	NA	NA	NA	NA	NA	NA	NA	49.28333	-123.26667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H. Rhodes	Alnus rubra Bong.
466027418	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V69618	NA	J. Campbell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1949-06-03T00:00Z	NA	NA	NA	1949	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Ex. Hort, University of British Columbia Arboretum, Vancouver"	NA	NA	NA	NA	NA	NA	NA	49.25806	-123.24944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
466035735	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V57752	NA	P.R. Sanderson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1956-05-21T00:00Z	NA	NA	NA	1956	5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Stanley Park, beaver lake"	NA	NA	NA	NA	NA	NA	NA	49.3	-123.13333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1228410666	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	1885adea-bc7d-4fde-a16b-d3d335da473f	Great Lakes TCN	NA	J. M. Macoun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1901-06-29T00:00Z	NA	NA	NA	1901	6	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, Canada, British Columbia"	NORTH_AMERICA	NA	NA	NA	CA	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	-125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
918820787	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	15224	V137600	s.n.	Frank Tusko	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra by Frank Tusko 1957	NA	NA	NA	NA	NA	1957-02-19T00:00Z	NA	NA	NA	1957	2	19	1957 Feb 19	Along the brook	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Powell River	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Frank Tusko	Alnus rubra Bong.
918820988	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	15429	V59955	204	Freek Vrugtman	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	"Ex Hort. (839); tree, 25 ft. tall"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1956-06-14T00:00Z	NA	NA	NA	1956	6	14	1956 Jun 14	Cultivated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Ex. Hort, University of British Columbia Arboretum, Vancouver"	NA	61 m	NA	NA	NA	NA	NA	49.25806	-123.24944	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	Freek Vrugtman	Alnus rubra Bong.
918825574	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	20068	V88684	s.n.	Vladimir J. Krajina	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1949-09-04T00:00Z	NA	NA	NA	1949	9	4	1949 Sep 04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Cultus Lake	NA	NA	NA	NA	NA	NA	NA	49.05	-121.98333	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham	Alnus rubra Bong.
918826918	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	21420	V138410	2	John Pinder-Moss; R. Biggs; B. Stevens; M. Nemeth; B. Schwartz	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1972-03-20T00:00Z	NA	NA	NA	1972	3	20	1972 Mar 20	on beach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Spanish Banks"	NA	NA	NA	NA	NA	NA	NA	49.28333	-123.21667	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	John Pinder-Moss	Alnus rubra Bong.
918826919	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	21415	V138404	27	John Pinder-Moss; R. Biggs; B. Stevens; M. Nemeth	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	tree 25-30 ft.tall	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1972-04-19T00:00Z	NA	NA	NA	1972	4	19	1972 Apr 19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"left of ferry terminus, tsawwassen beach"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John Pinder-Moss	Alnus rubra Bong.
918832996	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	27572	V136529	s.n.	V. Bednar; Satoru Kojima	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1967-07-31T00:00Z	NA	NA	NA	1967	7	31	1967 Jul 31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Campus of University of British Columbia	NA	NA	NA	NA	NA	NA	NA	49.25	-123.25	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	V. Bednar; Satoru Kojima	Alnus rubra Bong.
918933529	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	129530	V220490	2002-162	Eric Lamb; Sarah Martz	NA	NA	NA	NA	NA	NA	NA	NA	NA	mounted	NA	NA	NA	NA	NA	Tree with 20-25 sm dbh stem	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2002-06-19T00:00Z	NA	NA	NA	2002	6	19	2002 Jun 19	Along bank of large freshwater stream	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Mouth of large stream drainign into the North side of Burnettt bay	NA	sea level	NA	NA	NA	NA	NA	51.13833	-127.71167	NA	NA	NA	NA	WGS84	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eric Lamb	Alnus rubra Bong.
466020981	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V6343	NA	D.C. Buckland	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Cowichan Lake	NA	NA	NA	NA	NA	NA	NA	48	-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
40070007	USA020	USA020	NA	NA	UNKNOWN	NA	NA	NA	NA	1022853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	Salmon River.	NA	NA	NA	NA	NA	NA	NA	50.2	-125.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
