gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
1097493666	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	5856a643-b0ab-4b2f-aad2-2b0166e8e27a	29364	s.n.	J. H. Sandberg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Idaho	Kootenai Co.	NA	High mountains	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:31Z	2015-11-17T16:31Z
1097631358	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	70fe71ff-b0de-4c1e-bd21-65966990d0cf	29423	55	G. R. Vasey	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1889-01-01T00:00Z	NA	NA	NA	1889	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Washington	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:32Z	2015-11-17T16:32Z
1097849698	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	980c2c23-9780-43e4-9481-819ca41ce6d0	29360	1641	J. B. Leiberg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1895-09-04T00:00Z	NA	NA	NA	1895	9	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Idaho	NA	NA	Little North Fork basin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	1200	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:34Z	2015-11-17T16:34Z
1097922973	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	a518bf4a-9ea1-4c0d-b192-676b32ea9f3f	29347	677	J. P. Anderson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1918-08-20T00:00Z	NA	NA	NA	1918	8	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	Skagway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:35Z	2015-11-17T16:35Z
1098064000	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	be41acc7-3e8b-4dd2-92ff-40823dcb6ba7	29434	8237	A. Nelson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1901-06-09T00:00Z	NA	NA	NA	1901	6	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Wyoming	Albany Co.	NA	Laramie Mountains	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:37Z	2015-11-17T16:37Z
918953556	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	149704	V229254	AYH	W.H. Parker; Jack Maze	NA	NA	mounted	NA	NA	NA	NA	NA	DBH 21.2 cm	NA	NA	NA	NA	NA	"Abies lasiocarpa by W.H. Parker, Jack Maze 1980"	NA	NA	NA	NA	NA	1980-08-04T00:00Z	NA	NA	NA	1980	8	4	1980 Aug 04	"Virgin forest of Abies amabilis, Tsuga mertensiana, T. heterophylla. A. lasiocarpa associated with talus slope. Understory Sambucus, Acer circinatum and suppressed regen of tree species."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	NA	NA	"Whatcom County, Glacier District, Mount Baker-Snoqualmie National Forest, east slope of Lasiocarpa Ridge"	NA	4000 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.H. Parker; Jack Maze	1980-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:10Z	2016-02-15T18:10Z
1228329727	PhysicalObject	NA	F	Botany	seeds-12-jan-2016	F	Botany	Cones	F	PRESERVED_SPECIMEN	NA	NA	NA	5c8a7193-549b-4837-8cc0-d67aa90a7c17	Cones	NA	C. G. Pringle	NA	NA	NA	NA	NA	NA	NA	NA	NA	145737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1881-10-08T00:00Z	NA	NA	NA	1881	10	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., Oregon"	NORTH_AMERICA	NA	NA	NA	US	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	Plantae Spermatophyta Pinopsida Pinaceae	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2016-05-03T07:28Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-03T07:28Z	2016-05-03T07:28Z
883379025	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:35062	NA	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:116445	116445	NA	"Nelson, Shirley"		NA	dried and pressed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1976-05-21T00:00Z	NA	NA	NA	1976	5	21	76-05-21	creek	NA	NA	NA	NA	NA	NA	NA	NA	North America | United States | Montana | Liberty County	NORTH_AMERICA	NA	NA	NA	US	Montana	Liberty County	NA	East Butte	"Sweet Grass Hills: Top of Toole Creek, East Butte, East-facing.  In creek bed."	6000 ft	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	48.8591	-111.1144	3000	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	15-08-27	NA	Google Earth | USGS GNIS	NA	"Coordinates at rough middle of East Butte. Uncertainty encompasses East Butte, based on USGS topo map. Unable to identify Toole Creek."	"Nelson, Shirley"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-10T19:38Z	2016-05-10T19:38Z
1146351770	PhysicalObject	NA	urn:lsid:biocol.org:col:15621	NA	NA	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:50763?seid=969493	50763	NA	"Collector(s): Elbert L. Little, Jr."		NA	whole organism	NA	NA	NA	NA	ALAAC=46009; original identifier=18105	NA	http://arctos.database.museum/guid/UAM:Herb:50763	NA	NA	NA	NA	<i>Abies lasiocarpa</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1961-05-14T00:00Z	NA	NA	134	1961	5	14	61-05-14	"mixed forest, p. sitchensis, p. contorta"	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Skagway Quad"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Coast Mts., Skagway, 2 km E of town"	"Coast Mts., Skagway, 2 km E of town"	NA	NA	NA	NA	Alan R. Batten	NA	59.45	-135.3	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	2004-10-18T00:00Z	NA	legacy	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	Plantae; Pinopsida; Pinales; Pinaceae;  (Hook.) Nutt.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	US	2016-05-26T04:35Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-26T04:33Z	2016-05-26T04:33Z
1146400089	PhysicalObject	NA	urn:lsid:biocol.org:col:15621	NA	NA	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=3	http://arctos.database.museum/guid/UAM:Herb:9550?seid=1036538	9550	NA	Collector(s): Mary C. Stensvold		NA	whole organism	NA	NA	NA	NA	ALAAC=V115753; original identifier=5935	NA	http://arctos.database.museum/guid/UAM:Herb:9550	NA	NA	NA	NA	<i>Abies lasiocarpa</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1993-07-27T00:00Z	NA	NA	208	1993	7	27	93-07-27	"subalpine meadows mixed with patches of stunted conifers, occasional rock outcrops"	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Skagway Quad, Tongass National Forest"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Coast Mts., Goat Lake, 7 miles NE of Skagway, S side of outlet stream"	"Coast Mts., Goat Lake, 7 miles NE of Skagway, S side of outlet stream"	NA	NA	NA	NA	Alan R. Batten	NA	59.52	-135.18	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	2004-10-18T00:00Z	NA	legacy	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	Plantae; Pinopsida; Pinales; Pinaceae;  (Hook.) Nutt.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	US	2016-05-26T04:36Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-05-26T04:33Z	2016-05-26T04:33Z
1020039462	NA	NA	NA	NA	NA	K	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://specimens.kew.org/herbarium/K000340521	K000340521	915	"Zeller, S.M.; Zeller, E.B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1917-06-25T00:00Z	NA	NA	NA	1917	6	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Washington	NA	NA	NA	NA	US	NA	NA	NA	"[""Blakeley Is.""]"	NA	NA	NA	NA	NA	NA	NA	48.68	-122.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Farjon, A."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. lasiocarpa	NA	NA	NA	NA	NA	NA	PINACEAE	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	lasiocarpa	VARIETY	NA	NA	NA	NA	NA	Taxonomic status: accepted	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2016-06-02T22:52Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685363	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-02T22:47Z	2016-06-02T22:47Z
1257677155	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:100327663	100327663	Swallow s.n.	George C. Swallow		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Montana	NA	NA	On the Belt Range.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tang-Shui Liu	NA	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-06-06T13:16Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-06T13:11Z	2016-06-06T13:11Z
1257677179	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:100327671	100327671	Parry s.n.	Charles C. Parry		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1880-08-08T00:00Z	NA	NA	NA	1880	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Washington	NA	NA	"Mt. Adams, Washington Territory."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E. L. Little, Jr."	1975-01-01T00:00Z	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-06-06T13:16Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-06T13:11Z	2016-06-06T13:11Z
1257677202	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:100327712	100327712	Parry s.n.	Charles C. Parry		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1862-06-20T00:00Z	NA	NA	NA	1862	6	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	NA	NA	NA	[Colorado?]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E. L. Little, Jr."	1975-01-01T00:00Z	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-06-06T13:16Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-06T13:11Z	2016-06-06T13:11Z
1257677457	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:100327991	100327991	Parry s.n.	Charles C. Parry		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Colorado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E. L. Little, Jr."	1975-01-01T00:00Z	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-06-06T13:16Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-06T13:11Z	2016-06-06T13:11Z
1257677513	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:100328023	100328023	Engelmann s.n.	George Engelmann		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1874-08-18T00:00Z	NA	NA	NA	1874	8	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Colorado	NA	NA	Valley of Mad Creek above Empire.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"E. L. Little, Jr."	1975-01-01T00:00Z	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-06-06T13:16Z	3048	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-06-06T13:11Z	2016-06-06T13:11Z
1258488702	PhysicalObject	NA	NA	http://biocol.org/urn:lsid:biocol.org:col:15859	NA	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:MO:Tropicos:1275733	1275733	Belcher 918255	Robert O. Belcher		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1925	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	New Mexico	NA	NA	Tres Ribos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24900140	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICNafp	NA	No opinion	NA	7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-03-21T15:45Z	2016-06-06T13:14Z
