gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	fieldNotes	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	identifiedBy	scientificName
466063041	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V66287	NA	R.Y. Edwards	1948-05-30T00:00Z	NA	NA	NA	1948	5	30	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Anahim Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham	Arctostaphylos uva-ursi (L.) Spreng.
466064762	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V65934	NA	Vernon C. Brink	1943-07-03T00:00Z	NA	NA	NA	1943	7	3	NA	NA	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	Burwash Landing	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham	Arctostaphylos uva-ursi (L.) Spreng.
466064767	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V65954	NA	Vernon C. Brink	1943-06-29T00:00Z	NA	NA	NA	1943	6	29	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	teslin lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham 1958	Arctostaphylos uva-ursi (L.) Spreng.
466068525	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V137008	NA	"Katherine I. Beamish, David Krause, Jake P. Luitjens"	1963-06-26T00:00Z	NA	NA	NA	1963	6	26	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"near summit, kelly lake road, pavilion area"	NA	NA	NA	NA	NA	NA	NA	50	-121	Katherine I. Beamish	Arctostaphylos uva-ursi (L.) Spreng.
466071537	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V140029	NA	N. Turner	1971-10-16T00:00Z	NA	NA	NA	1971	10	16	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	between Mountain Whistler & Pemberton	NA	NA	NA	NA	NA	NA	NA	50.25	-122.83333	N. Turner 1972	Arctostaphylos uva-ursi (L.) Spreng.
466075185	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V151509	NA	Satoru Kojima	1969-06-15T00:00Z	NA	NA	NA	1969	6	15	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver Island, Strathcona Provincial Park"	NA	NA	NA	NA	NA	NA	NA	49	-125	Satoru Kojima	Arctostaphylos uva-ursi (L.) Spreng.
466081656	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V46568	NA	"Vladimir J. Krajina, R.H. Spilsbury, Adam F. Szczawinski"	1950-07-19T00:00Z	NA	NA	NA	1950	7	19	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver Island, Nanaimo River Valley, ridge above 4th Nanaimo Lake"	NA	NA	NA	NA	NA	NA	NA	49.08333	-124.38333	Vladimir J. Krajina 1955	Arctostaphylos uva-ursi (L.) Spreng.
466081690	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V46570	NA	"Vladimir J. Krajina, R.H. Spilsbury"	1950-05-30T00:00Z	NA	NA	NA	1950	5	30	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"craig's crossing near Parksville, Vancouver Island"	NA	NA	NA	NA	NA	NA	NA	49.28333	-124.25	Vladimir J. Krajina 1955	Arctostaphylos uva-ursi (L.) Spreng.
466083862	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V146258	NA	W.H. Parker	1974-05-29T00:00Z	NA	NA	NA	1974	5	29	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"East Kootenay Regional District, 0.5 mile east of Moyie Lake"	NA	NA	NA	NA	NA	NA	NA	49.33333	-115.83333	W.H. Parker 1974	Arctostaphylos uva-ursi (L.) Spreng.
473524230	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	59031	MT00059031	2902	"Baldwin, William K.W.; Breitung, August J."	1952-07-01T00:00Z	NA	NA	NA	1952	7	1	01-Jul-52	On sand in jack pine forest	NA	NA	NA	NA	CA	Qu̩bec	Abitibi	Amos	"Amos, about 4 miles west around L. Beauchamp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Baldwin, William K.W.; Breitung, August J."	Arctostaphylos uva-ursi (L.) Spreng.
473524294	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	59058	MT00059058	5320	"Brisson, Samuel"	1956-08-10T00:00Z	NA	NA	NA	1956	8	10	10 ao��t 1956	Sable sec	NA	NA	NA	NA	CA	Qu̩bec	Les �_les-de-la-Madeleine (hors MRC)	Les �_les-de-la-Madeleine	"Dune-du-Sud, ̨les de la Madeleine"	NA	NA	NA	NA	NA	NA	NA	47.4203	-61.755	"Brisson, Samuel"	Arctostaphylos uva-ursi (L.) Spreng.
473561959	Universit̩ de Montr̩al Biodiversity Centre	MT	Marie-Victorin Herbarium (MT)	Marie-Victorin Herbarium (MT)	PRESERVED_SPECIMEN	NA	79246	MT00079246	115	"Rouleau, Ernest"	1948-07-06T00:00Z	NA	NA	NA	1948	7	6	06-Jul-48	Dry limestone ledges at the top of the talus	NA	NA	NA	NA	CA	Newfoundland	Humber East District	NA	"Wild Cove (near Humbermouth), White Cliff (smaller talus west of)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Rouleau, Ernest"	Arctostaphylos uva-ursi (L.) Spreng.
1248688857	University of Manitoba	WIN	University of Manitoba Herbarium (WIN) - Vascular Plant Collection	NA	PRESERVED_SPECIMEN	NA	327696	78065	09-700	"Elizabeth Punter; David Punter, Michele Piercey-Normore"	2009-07-07T00:00Z	NA	NA	NA	2009	7	7	NA	"Growing in partially vegetated area on sandy substrate with Vaccinium uliginosum, Sibbaldiopsis tridentata, Empetrum nigrum and Linnaea borealis."	NA	NA	NA	NA	CA	Manitoba	NA	NA	"Wapusk National Park, 7 km SSE of Lee Lake & 15 km west of the Owl River. Raised beach ridge in area burnt 10+ years ago. Site 09-4ai. UTM  0447984 6381502. Map sheet 54F/12. Western slope of ridge, partially vegetated with open sand and occasional b"	NA	NA	NA	NA	NA	NA	NA	57.57557438	-93.86987882	NA	Arctostaphylos uva-ursi (L.) Spreng.
1248717931	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0499251	QFA0499251	WE06-072	"Blondeau, Marcel; Scott, Katherine"	2006-08-09T00:00Z	NA	NA	NA	2006	8	9	09 ao��t 2006	Rocher du haut rivage.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Baie James, baie Paint Hills; ̨le situ̩e �� une dizaine de km au sud-ouest du village de Wemindji."	NA	ca 5  m	NA	NA	NA	NA	NA	52.9425	-78.9275	"Blondeau, Marcel"	Arctostaphylos uva-ursi (L.) Spreng.
1248717966	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0499153	QFA0499153	WE06-374	"Blondeau, Marcel"	2006-08-18T00:00Z	NA	NA	NA	2006	8	18	18 ao��t 2006	Talus de cailloux dominant le rivage saum̢tre; population dense.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Nord-du-Qu̩bec, municipalit̩ de Baie-James, Wemindji, env. 53�00�۪N 78�49�۪O."	NA	ca 2  m	NA	NA	NA	NA	NA	52.91667	-78.78333	"Blondeau, Marcel"	Arctostaphylos uva-ursi (L.) Spreng.
1054801281	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	171065	V238846	954	E.R. Manton; K. McGrath	2011-08-13T00:00Z	NA	NA	NA	2011	8	13	2011 Aug 13	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Kootenay Boundary Regional District, Just west of Kettle River Forest Service Road, north of Christian Valley"	NA	722 m	NA	NA	NA	NA	NA	NA	NA	E.R. Manton	Arctostaphylos uva-ursi (L.) Spreng.
894987391	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	12827	urn:lsid:biocol.org:col:14547	NA	"114 Walter Blais, John Nagy, Morgan Gadd"	1969-05-08T00:00Z	NA	NA	NA	1969	5	8	NA	Northwest Exposure	NA	NA	NA	NA	CA	Alberta	NA	NA	West of Oil Basin Cabin	NA	4800 feet	NA	NA	NA	NA	NA	49.16667	-113.98333	NA	Arctostaphylos uva-ursi (L.) Spreng.
894987481	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	12855	urn:lsid:biocol.org:col:14547	NA	"122 J. Campbell-Snelling, M. Chambers"	1982-05-14T00:00Z	NA	NA	NA	1982	5	14	NA	On slab rock & open ground on top of 2nd escarp. S facing.	NA	NA	NA	NA	CA	Alberta	NA	NA	South tip of Head Smashed In Buffalo Jump	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
894987570	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	12834	urn:lsid:biocol.org:col:14547	NA	233 M. Gadd	1969-06-13T00:00Z	NA	NA	NA	1969	6	13	NA	alpine meadow	NA	NA	NA	NA	CA	Alberta	NA	NA	"West Castle, ridge east of Whistler Mt."	NA	7100 feet	NA	NA	NA	NA	NA	49.35	-114.28333	NA	Arctostaphylos uva-ursi (L.) Spreng.
813269668	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	64285	NA	"Speirs, J.M."	1948-06-13T00:00Z	NA	NA	NA	1948	6	13	NA	NA	NA	NA	NA	NA	CA	Ontario	Simcoe Co.	NA	"Georgian Bay, Beckwith Island"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Soper, J.H."	Arctostaphylos uva-ursi (L.) Spreng.
813275764	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	172985	NA	"Rolland-Germain, Fr."	1918-05-18T00:00Z	NA	NA	NA	1918	5	18	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	Ottawa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
813287185	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	53395	NA	"Watson, W.R."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Nipissing Dist.	NA	"Temagami Forest Reserve, Lake Temagami"	NA	NA	NA	NA	NA	NA	NA	47.00835	-80.07248	"Fernald, M.L."	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
813287187	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	129689	NA	"Cain, R.F."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Nipissing Dist.	NA	"Lake Temagami, Clarkson Island"	NA	NA	NA	NA	NA	NA	NA	46.964	-80.08926	"Cain, R.F."	Arctostaphylos uva-ursi (L.) Spreng.
813290163	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	8270	NA	"Anderson, R.T."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Bruce Co.	NA	Bruce Peninsula	NA	NA	NA	NA	NA	NA	NA	44.92592	-81.29883	NA	Arctostaphylos uva-ursi (L.) Spreng.
813299720	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	39104	NA	"Taylor, T.M.C.; Losee, S.T.; Bannan, M.W."	1936-09-03T00:00Z	NA	NA	NA	1936	9	3	NA	NA	NA	NA	NA	NA	CA	Ontario	Thunder Bay Dist.	NA	"Sibley Tp., Middlebrun Bay"	NA	NA	NA	NA	NA	NA	NA	48.33333	-88.83333	"Taylor, T.M.C."	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
813299749	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	39103	NA	"Taylor, T.M.C.; Losee, S.T.; Bannan, M.W."	1936-06-22T00:00Z	NA	NA	NA	1936	6	22	NA	NA	NA	NA	NA	NA	CA	Ontario	Thunder Bay Dist.	NA	"Sibley Tp., Porphyry Island"	NA	NA	NA	NA	NA	NA	NA	48.33333	-88.66667	"Taylor, T.M.C."	Arctostaphylos uva-ursi (L.) Spreng.
813301352	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	79325	NA	"Heimburger, M.L."	1950-10-08T00:00Z	NA	NA	NA	1950	10	8	NA	NA	NA	NA	NA	NA	CA	Ontario	Simcoe Co.	NA	Woodland Beach	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Soper, J.H."	Arctostaphylos uva-ursi (L.) Spreng.
813301916	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	182735	NA	"Reznicek, A.A."	1971-05-29T00:00Z	NA	NA	NA	1971	5	29	NA	NA	NA	NA	NA	NA	CA	Ontario	Simcoe Co.	NA	"Vespra Tp., Conc. VII, Lot 21,"	NA	NA	NA	NA	NA	NA	NA	NA	NA	Reznicek	Arctostaphylos uva-ursi (L.) Spreng.
813310575	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	8264	NA	"Ivey, T.J."	1911-08-20T00:00Z	NA	NA	NA	1911	8	20	NA	NA	NA	NA	NA	NA	CA	Ontario	Muskoka D. M.	NA	Port Sydney	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
856895774	University of British Columbia	UBCBG	University of British Columbia Botanical Garden (UBCBG) - Living Collections	University of British Columbia	LIVING_SPECIMEN	NA	11676.5001	11676.5001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	Vancouver	UBC Botanical Garden	NA	50-70m	NA	NA	NA	NA	NA	49.25408	-123.25081	NA	Arctostaphylos uva-ursi (L.) Spreng.
856901607	University of British Columbia	UBCBG	University of British Columbia Botanical Garden (UBCBG) - Living Collections	University of British Columbia	LIVING_SPECIMEN	NA	37050	37050	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	Vancouver	UBC Botanical Garden	NA	50-70m	NA	NA	NA	NA	NA	49.25408	-123.25081	NA	Arctostaphylos uva-ursi (L.) Spreng.
78353244	CMN	CAN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAN 89309	NA	"Robinson, C.B."	1907-08-04T00:00Z	NA	NA	NA	1907	8	4	NA	NA	NA	NA	NA	NA	CA	Qu̩bec	Mun. R̩g. de Ct̩ de Minganie	NA	Seven Islands	NA	NA	NA	NA	NA	NA	NA	50.2	-66.383	NA	Arctostaphylos uva-ursi subsp. adenotricha (Fernald & J.F.Macbr.) Calder & Roy L.Taylor
686184091	HIBG	HIBG	Harriet Irving Botanical Gardens (HIBG)	Acadia University	LIVING_SPECIMEN	NA	89180	AU10.01018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Botanical Garden	NA	NA	NA	NA	CA	Nova Scotia	Kings	Wolfville	Harriett Irving Botanical Garden	NA	36.873 m	NA	NA	NA	NA	NA	45.08637	-64.36795	NA	Arctostaphylos uva-ursi (L.) Spreng.
768404219	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	V237885	NA	"E.R. Manton, J. Shiller & S. Martinez"	2001-06-01T00:00Z	NA	NA	NA	2001	6	1	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"East Kootenay Regional District, Dry Gulch Provincial Park"	NA	NA	NA	NA	NA	NA	NA	50.58623	-116.03466	E.R. Manton	Arctostaphylos uva-ursi (L.) Spreng.
668767354	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0587762	QFA0587762	NA	"Faucherest, Alain"	1953-09-01T00:00Z	NA	NA	NA	1953	9	1	septembre 1953	Rochers et alluvions siliceux+	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	Ste-Anne-de-la-Pocati̬re	NA	NA	NA	NA	NA	NA	NA	NA	NA	non pr̩cis̩	Arctostaphylos uva-ursi (L.) Spreng.
668767360	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0141611	QFA0141611	"41,291"	"Dutilly, Arth̬me; Lepage, Ernest"	1963-08-11T00:00Z	NA	NA	NA	1963	8	11	11 ao��t 1963	NA	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Bassin de la rivi̬re Romaine, Falaise de Sable"	NA	NA	NA	NA	NA	NA	NA	51.75	-63.7	"Lepage, Ernest"	Arctostaphylos uva-ursi (L.) Spreng.
620532733	Acadia University	ACAD	E. C. Smith Herbarium (ACAD)	Acadia University	PRESERVED_SPECIMEN	NA	54744	42363	NA	"Gillett, JM; Findlay, WI"	1950-06-14T00:00Z	NA	NA	NA	1950	6	14	NA	spruce-lichen barrens	NA	NA	NA	NA	CA	Newfoundland and Labrador	NA	NA	Goose Bay	NA	NA	NA	NA	NA	NA	NA	53.33333	-60.33333	NA	Arctostaphylos uva-ursi (L.) Spreng.
723290895	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	QFA0262868	QFA0262868	sn	"Robert-Adrien, fr̬re"	NA	NA	NA	NA	NA	NA	NA	NA	nd	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	R̩colt̩ dans le nord de la province en allant vers l'Abitibi.	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Robert-Adrien, fr̬re"	Arctostaphylos uva-ursi var. coactilis Fern. & J.F. Macbr.
899020246	NTSRV	NF-CDC	NatureServe Network Species Occurrence Data	NA	UNKNOWN	NA	NA	8-33279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Newfoundland and Labrador	NA	NA	St Barbe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918806297	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	582	V194674	1923	Bruce A. Bohm	1987-06-16T00:00Z	NA	NA	NA	1987	6	16	1987 Jun 16	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	cypress provincial park	NA	760 m	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918809739	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	4019	V90371	9579	Hugh M. Raup; J.H. Soper	1939-07-24T00:00Z	NA	NA	NA	1939	7	24	1939 Jul 24	stony fan	NA	NA	NA	NA	CA	Northwest Territories	NA	NA	"vicinity of Brintnell Lake, south shore of lake, Mackenzie District"	NA	NA	NA	NA	NA	NA	NA	62.08333	-127.58333	NA	Arctostaphylos uva-ursi (L.) Spreng.
918819200	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	13621	V149954	225	C.C. Chuang	1973-06-26T00:00Z	NA	NA	NA	1973	6	26	1973 Jun 26	clearing	NA	NA	NA	NA	CA	British Columbia	NA	NA	east entrance & nature trail north of highway	NA	1146-1463 m	NA	NA	NA	NA	NA	NA	NA	C.C. Chuang	Arctostaphylos uva-ursi (L.) Spreng.
918825789	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	20298	V57285	1570	Thomas M.C. Taylor; Adam F. Szczawinski; Marc Bell	1956-07-19T00:00Z	NA	NA	NA	1956	7	19	1956 Jul 19	dry slope	NA	NA	NA	NA	CA	British Columbia	NA	NA	"mile 46, Haines Road"	NA	200 m	NA	NA	NA	NA	NA	NA	NA	John W. Eastham 1956	Arctostaphylos uva-ursi (L.) Spreng.
918825961	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	20460	V84224	8	Adam F. Szczawinski	1959-08-23T00:00Z	NA	NA	NA	1959	8	23	1959 Aug 23	pebbly outwashes	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Cache Creek, near Spatsizi Plateau"	NA	1311 m	NA	NA	NA	NA	NA	NA	NA	John W. Eastham 1960	Arctostaphylos uva-ursi (L.) Spreng.
918827914	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	22436	V92224	8868	Katherine I. Beamish; Freek Vrugtman; K. Sperrings	1958-08-05T00:00Z	NA	NA	NA	1958	8	5	1958 Aug 05	rocky hillside	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Mountain greenbury, Wells area"	NA	1905 m	NA	NA	NA	NA	NA	NA	NA	Katherine I. Beamish 1961	Arctostaphylos uva-ursi (L.) Spreng.
918828897	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	23420	V47591	s.n.	M.F. Jackson	1950-06-01T00:00Z	NA	NA	NA	1950	6	1	1950 Jun	dry rocky hillside	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Taylor lake, talmeen river valley"	NA	NA	NA	NA	NA	NA	NA	NA	NA	M.F. Jackson	Arctostaphylos uva-ursi (L.) Spreng.
918829271	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	23794	V107068	8	N. Corfman; S. Freyman	1964-05-06T00:00Z	NA	NA	NA	1964	5	6	1964 May 06	"sun exposed,dry,rocky shallow soil, ne wind exposure"	NA	NA	NA	NA	CA	British Columbia	NA	NA	"berry point, northeast of gabRiola Island"	NA	8 m	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918833086	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	27645	V145301	s.n.	Doug C. Morrison of B.C. Research	1968-05-01T00:00Z	NA	NA	NA	1968	5	1	1968 May 01	east of juniperus sloped close to creek	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Okanagan-Similkameen Regional District, Flatiron Mountain slopes, draining into Ewart Creek, Ashnola River District"	NA	NA	NA	NA	NA	NA	NA	49.1	-120	Vernon C. Brink	Arctostaphylos uva-ursi (L.) Spreng.
883413969	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	urn:catalog:ALTA-VP:82982	82982	351	"Kershaw, H. M."	1976-06-21T00:00Z	NA	NA	NA	1976	6	21	76-06-21	alluvial; gravel (ly)	NA	NA	NA	NA	CA	Northwest Territories	Nahanni National Park	NA	Deadmen Valley	"Prairie Creek alluvial fan. Deadmen Valley, Nahanni National Park.  Juniperus horizontalis-Arctostaphylos uva-ursi community, gravel."	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	61.25	-124.45	NA	Arctostaphylos uva-ursi (L.) Spreng.
883375514	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	urn:catalog:ALTA-VP:115285	115285	245	"Fabijan, Dorothy M."	1981-06-01T00:00Z	NA	NA	NA	1981	6	1	81-06-01	slope (s)	NA	NA	NA	NA	CA	Alberta	NA	NA	Horseshoe Canyon	Horseshoe Canyon: Steep west-facing slope on west side of parking lot.	2800 ft (853 m)	NA	NA	NA	Canadian Geographical Names Data Base	NA	51.41667	-112.86667	"Fabijan, Dorothy M."	Arctostaphylos uva-ursi (L.) Spreng.
883391625	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	urn:catalog:ALTA-VP:119740	119740	2925	"Fabijan, Dorothy M."	2008-05-28T00:00Z	NA	NA	NA	2008	5	28	08-05-28	open; deciduous; wooded	NA	NA	NA	NA	CA	Alberta	Kootenay Plains Ecological Reserve	NA	Two O'Clock Creek	"Kootenay Plains Ecological Reserve, Two O'Clock Creek recreation area.  Top of north end of calcareous rock escarpment running from Cavalcade group camp to Two O'Clock Creek.  Open aspen woodland."	1415 m	NA	NA	NA	Canadian Geographical Names Data Base	NA	52.06295	-116.42648	"Fabijan, Dorothy M."	Arctostaphylos uva-ursi (L.) Spreng.
883386194	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	urn:catalog:ALTA-VP:119630	119630	2982	"Fabijan, Dorothy M. | Dinwoodie, A."	2008-06-20T00:00Z	NA	NA	NA	2008	6	20	08-06-20	trail; coniferous; open	NA	NA	NA	NA	CA	Alberta	NA	NA	Cadomin	South of Cadomin just outside Whitehorse Wilderness Recreation Area: unnamed trail up to bluff overlooking mine haul road and Leehigh Cement Quarry.  Pinus contorta open woods.	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	52.98723	-117.33931	"Fabijan, Dorothy M."	Arctostaphylos uva-ursi (L.) Spreng.
883383766	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	urn:catalog:ALTA-VP:112948	112948	87-027	"Zbigniewicz, M."	1987-05-15T00:00Z	NA	NA	NA	1987	5	15	87-05-15	disturbed; grassy	NA	NA	NA	NA	CA	Alberta	NA	NA	Lovett Lookout Tower	"17 km SE of Lovett Lookout off west side of hwy 40, 1.8 km south of Elk River-Lodgepole intersection.  Clear-cut area.  Sub-Alpine, Boreal Uplands ecoregion.  Disturbed Site.  Grassy area."	1320 m	NA	NA	NA	"Alberta Forest Protection, Fire Weather Stations"	NA	52.91833	-116.55833	NA	Arctostaphylos uva-ursi (L.) Spreng.
