gbifID	institutionCode	collectionCode	basisOfRecord	recordNumber	recordedBy	individualCount	preparations	associatedTaxa	fieldNumber	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	eventRemarks	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	scientificName
768403613	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	"E.R. Manton, K. McGrath"	NA	NA	NA	NA	2011-08-15T00:00Z	2011	8	15	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Kootenay Boundary Regional District, Conkle Lake Forest Service Road"	NA	NA	NA	NA	NA	NA	NA	49.18792	-119.08752	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795265	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	G928	"Grandtner, Miroslav M."	NA	mounted	NA	NA	1972-08-05T00:00Z	1972	8	5	05 ao��t 1972	"Exposition: SO, Pente: 2�, Roche-m̬re: calcaire, Sol: brunisol eutrique lithique, Humidit̩: 2, Humus: mull (verres de terre), pH: s(HT) 7.0, Groupement v̩g̩tal: �� la lisi̬re d'une pessi̬re blanche au bord de la falaise."	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Gasp̩ Sud, Parc National Forillon, �� l'ouest du cap Bon Ami."	NA	137 m	NA	NA	NA	NA	NA	48.78333	-64.21667	NA	NA	NA	degr̩es minutes secondes	unknown	Amelanchier alnifolia (Nutt.) Nutt.
668795277	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	16	"Cinq-Mars, Lionel; Louis-Marie, p̬re"	NA	mounted	NA	NA	1955-05-13T00:00Z	1955	5	13	13 mai 1955	Pin̬de sablonneuse pr̬s du lac.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Deux-montagnes, la Trappe."	NA	NA	NA	NA	NA	NA	NA	45.49472	-74.025	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795299	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	B-5	"Cinq-Mars, Lionel"	NA	mounted	NA	NA	1960-07-02T00:00Z	1960	7	2	02 juillet 1960	Plant̩ dans le Morgan Arboretum	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ de Jacques-Cartier, Ste-Anne-de-Bellevue"	NA	NA	NA	NA	NA	NA	NA	45.4325	-73.94472	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795301	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	B-4	"Cinq-Mars, Lionel"	NA	mounted	NA	NA	1960-07-02T00:00Z	1960	7	2	02 juillet 1960	Plant̩ dans le Morgan Arboretum.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ de Jacques-Cartier, Ste-Anne-de-Bellevue"	NA	NA	NA	NA	NA	NA	NA	45.4325	-73.94472	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093175	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813307426	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Riley, J.L.; Lindsay, K.M."	NA	NA	NA	NA	1975-06-08T00:00Z	1975	6	8	NA	NA	NA	NA	NA	NA	CA	Ontario	Cochrane Dist.	NA	"Swartman Tp., Esker between Lakes Pierre and Montreuil."	NA	NA	NA	NA	NA	NA	NA	45.55	-80.75	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813319522	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Catling, P.M.; Lindsay, K.; Connolly, V.; Freedman, B.; Leadbeater, D."	NA	NA	NA	NA	1973-06-14T00:00Z	1973	6	14	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Carden Tp., Conc. VII, Lot 18, On road continuing N from Hwy 503 when the highway turns W, 1.4 mi S of junction with E-W road"	NA	NA	NA	NA	NA	NA	NA	44.68333	-79.01667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996449	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	60 J. Nagy	NA	NA	NA	NA	1969-08-24T00:00Z	1969	8	24	NA	rocky shore	NA	"shrub, 2 ft."	NA	NA	CA	Northwest Territories	NA	NA	"Dawson Landing, S.E. shore of Great Slave Lake"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918814609	University of British Columbia	UBC	PRESERVED_SPECIMEN	80-81	Robert K. Scagel	NA	mounted	NA	NA	1980-05-17T00:00Z	1980	5	17	1980 May 17	in pseud. menziesii (Pinus pond.) forest	NA	NA	NA	NA	CA	British Columbia	NA	NA	grand fork management area	NA	975 m	NA	NA	NA	NA	NA	49.03333	-118.43333	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918822756	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	Judy Newton	NA	mounted	NA	NA	1990-05-06T00:00Z	1990	5	6	1990 May 06	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Mcgillivray, anderson lake, north of d'arcy"	NA	300 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918829398	University of British Columbia	UBC	PRESERVED_SPECIMEN	99-241	Patrick Williston; Theo Popma; Katherine Green; Carolina Mary	NA	mounted	NA	NA	1999-05-26T00:00Z	1999	5	26	1999 May 26	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Highway 99, north of Whister and south of Pemberton"	NA	NA	NA	NA	NA	NA	NA	50.16667	-122.83333	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918830162	University of British Columbia	UBC	PRESERVED_SPECIMEN	6271	Roy L. Taylor	NA	mounted	NA	NA	1973-05-10T00:00Z	1973	5	10	1973 May 10	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Central Okanagan Regional District, Klo Creek south of McCulloch Road Bridge, ca. 7 miles southeast of Kelowna"	NA	564-732 m	NA	NA	NA	NA	NA	49.81667	-119.36667	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918835374	University of British Columbia	UBC	PRESERVED_SPECIMEN	3205	Wynne Gorman	NA	mounted	NA	NA	1980-07-24T00:00Z	1980	7	24	1980 Jul 24	sitka/hemlock forest	NA	NA	NA	NA	CA	British Columbia	NA	NA	s of iskit River near Kerr creek	NA	299-323 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918963397	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	[John Davidson]	NA	mounted	NA	NA	1914-06-17T00:00Z	1914	6	17	1914 Jun 17	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"South west shoulder of Laluwissin Mt, [Laluwissin Creek]"	NA	NA	NA	NA	NA	NA	NA	50.46640946	-120.3009499	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918963450	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	John Davidson	NA	mounted	NA	NA	1911-06-22T00:00Z	1911	6	22	1911 Jun 22	Rocky coast	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Coast area, Caulfeilds"	NA	NA	NA	NA	NA	NA	NA	49.34971322	-122.7509903	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918967405	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	L.M. Bower	NA	mounted	NA	NA	1912-06-12T00:00Z	1912	6	12	1912 Jun 12	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Fort George	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
919136509	University of Manitoba	WIN	PRESERVED_SPECIMEN	6512a	Doris Love	NA	NA	NA	NA	1954-07-27T00:00Z	1954	7	27	NA	"Rich, mixed woods"	NA	NA	NA	NA	CA	Manitoba	NA	NA	"Fish hatcheries, Whiteshell Provincial Park"	NA	NA	NA	NA	NA	NA	NA	49.79990498	-95.17516061	10000	NA	NA	degrees minutes seconds	NAD27	Amelanchier alnifolia (Nutt.) Nutt.
1265536238	iNaturalist	Observations	HUMAN_OBSERVATION	NA	Lauren Magner	NA	NA	NA	NA	2015-05-05T00:00Z	2015	5	5	15-05-05	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Galiano Island	NA	NA	NA	NA	NA	NA	48.90068	-123.40711	43	NA	NA	NA	NA	Amelanchier alnifolia var. semiintegrifolia (Hook.) C.L. Hitchc.
1209656837	University of Alberta Museums	ALTA-VP	PRESERVED_SPECIMEN	00029b	"Andressen, Kesia | Mayor, Stephen | Tabacaru, C. A."		dried and pressed	NA	NA	2009-06-27T00:00Z	2009	6	27	09-06-27	shrubby	NA	NA	NA	NA	CA	Alberta	NA	NA	Cold Lake	"5 km west of Cold Lake, south of Twp Rd 632 off hwy 28. Shrubby windbreak next to field/ edge of shrubby windbreak along field."	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	54.43959	-110.27365	180	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
1038985755	YPM	YU	PRESERVED_SPECIMEN	NA	W. A. Wojtas		NA	NA	NA	1979-07-25T00:00Z	1979	7	25	NA	NA	NA	NA	NA	NA	CA	Manitoba	NA	NA	Riding Mountain National Park	NA	NA	NA	NA	NA	NA	NA	50.82849	-100.23102	52982	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093200	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093207	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1258908176	MO	MO	PRESERVED_SPECIMEN	Detling 9284	LeRoy E. Detling	NA	NA	NA	NA	1964-06-09T00:00Z	1964	6	9	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Spence's bridge (1 mile e in nicola river valley), bc. Moderate w slope, Coarse gravelly soil in full sun. Sagebrush formation, artemisia tridentata, Pinus ponderosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405160	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	J.K. Henry	NA	NA	NA	NA	1912-07-03T00:00Z	1912	7	3	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Victoria	NA	NA	NA	NA	NA	NA	NA	48.41667	-123.35	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
78348949	CMN	CAN	PRESERVED_SPECIMEN	NA	"Brayshaw, Thomas C.; Merilees, W. J."	NA	NA	NA	NA	1963-07-11T00:00Z	1963	7	11	NA	NA	NA	NA	NA	NA	CA	British Columbia	Range 5 Coast Land Distr.	NA	"Telkwa, 25 miles SE of Telkwa."	NA	NA	NA	NA	NA	NA	NA	54.4	-126.667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1042812622	iNaturalist	Observations	HUMAN_OBSERVATION	NA	wildmatt	NA	NA	NA	NA	2014-06-16T03:12Z	2014	6	16	Sun Jun 15 2014 18:12:57 GMT-0700 (PDT)	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	10737���10789 20 Hwy	NA	NA	NA	NA	NA	NA	52.13645	-123.70501	1665	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996384	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"4429 M.J. Shchepanek, A.W. Dugal"	NA	NA	NA	NA	1982-08-06T00:00Z	1982	8	6	NA	Open prairie woodland	NA	NA	NA	NA	CA	Manitoba	NA	NA	"Interlake Region, 25 km north of St. Martin, off hwy # 6"	NA	NA	NA	NA	NA	NA	NA	51.93333	-98.8	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996406	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"906 J. Nagy, W. Blais"	NA	NA	NA	NA	1969-06-10T00:00Z	1969	6	10	NA	damp grassy S.E. watershed	NA	"shrub, 3 ft., white"	NA	NA	CA	Alberta	NA	NA	Mt. Rowe	NA	6000 feet	NA	NA	NA	NA	NA	49.05	-114.06667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813284570	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Baldwin, W.K.W."	NA	NA	NA	NA	1954-05-27T00:00Z	1954	5	27	NA	NA	NA	NA	NA	NA	CA	Ontario	Timiskaming Dist.	NA	"Lake Timiskaming, N end at Sutton Bay."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813300573	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Dickinson, T.A."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Cranbrook, Hwy 3, between road and RR track.; BC2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813318590	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Breed, J.R.; et al."	NA	NA	NA	NA	1933-06-14T00:00Z	1933	6	14	NA	NA	NA	NA	NA	NA	CA	Ontario	Bruce Co.	NA	Cape Croker Indian Reserve	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918829704	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	Vernon C. Brink	NA	mounted	NA	NA	1971-01-01T00:00Z	1971	1	1	1971	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Fraser-Fort George Regional District, Prince George"	NA	NA	NA	NA	NA	NA	NA	53.91667	-122.75	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918933132	University of British Columbia	UBC	PRESERVED_SPECIMEN	5465	Helen Kennedy; Fred R. Ganders	NA	mounted	NA	NA	2002-05-23T00:00Z	2002	5	23	2002 May 23	Southeast facing rocky area at ocean side.	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Distr. Municipality of North Vancouver, Caufields Park"	NA	1-5 m	NA	NA	NA	NA	NA	49.33889	-123.25056	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918967358	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	J.K. Henry	NA	mounted	NA	NA	1912-07-03T00:00Z	1912	7	3	1912 Jul 03	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Victoria	NA	NA	NA	NA	NA	NA	NA	48.41667	-122.65	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918967424	University of British Columbia	UBC	PRESERVED_SPECIMEN	69	L.E. Wallace	NA	mounted	NA	NA	1915-06-17T00:00Z	1915	6	17	1915 Jun 17	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Fort George	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1137526581	Naturalis	Botany	PRESERVED_SPECIMEN	NA	Meijer Drees  E	NA	NA	NA	NA	1969-06-21T00:00Z	1969	6	21	69-06-21	NA	NA	NA	NA	NA	CA	NA	NA	NA	Kelowna.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1143569472	iNaturalist	Observations	HUMAN_OBSERVATION	NA	vjh	NA	NA	NA	NA	2012-05-11T00:26Z	2012	5	11	Thu May 10 2012 15:26:53 GMT-0700 (PDT)	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	Gorkoff Rd	NA	NA	NA	NA	NA	NA	49.31419	-117.64169	5	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441686321	UWBM	Plants	PRESERVED_SPECIMEN	NA	V. J. Krajina	NA	NA	NA	NA	1950-08-19T00:00Z	1950	8	19	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Anarchist Mountain.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
441686324	UWBM	Plants	PRESERVED_SPECIMEN	NA	T. T. McCabe	NA	NA	NA	NA	1940-06-21T00:00Z	1940	6	21	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	4 miles northwest of Fort Saint James.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier florida var. cusickii (Fernald) M.Peck
466072418	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Wilfred B. Schofield	NA	NA	NA	NA	1977-05-25T00:00Z	1977	5	25	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Station Island, southwest end of Desolation Sound"	NA	NA	NA	NA	NA	NA	NA	50	-124	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466334790	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	"Randal A. Mindell, Beryl C. Zhuang"	NA	NA	NA	NA	NA	2009	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Greater Vancouver Regional District, Vancouver, University of British Columbia Botanical Garden, Native Garden"	NA	NA	NA	NA	NA	NA	NA	49.25	-123.23333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466343217	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Nancy Turner	NA	NA	NA	NA	1973-06-24T00:00Z	1973	6	24	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Lillooet area, west side of Fountain Valley Road ca. 0.5 mile from intersection with Pavilion Lake Road, on old section of road, just above Fountain Indian Reserve"	NA	NA	NA	NA	NA	NA	NA	50	-121	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466345953	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	John Davidson	NA	NA	NA	NA	1912-05-01T00:00Z	1912	5	1	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Islands South area, Esquimalt, Admiral�۪s Road"	NA	NA	NA	NA	NA	NA	NA	48.45	-123.41667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
575124692	E	E	PRESERVED_SPECIMEN	NA	"Rose, A."	NA	herbarium specimen of unspecified type	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	[British Columbia]	NA	NA	NA	NA	710 M	NA	NA	NA	NA	NA	49.03333	-118.58333	NA	NA	NA	degrees minutes seconds	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
668795278	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	NA	"Cinq-Mars, Lionel; Louis-Marie, p̬re"	NA	mounted	NA	NA	1956-06-06T00:00Z	1956	6	6	06 juin 1956	NA	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Deux-montagnes, Oka. Champ sablonneux pr̬s du lac, ferme des PP. Trappistes. Comme No. 16 et dans le m̻me habitat (Pin̬de sablonneuse pr̬s du lac)."	NA	NA	NA	NA	NA	NA	NA	45.46667	-74.08333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795283	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	NA	"Cinq-Mars, Lionel"	NA	mounted	NA	NA	1961-07-09T00:00Z	1961	7	9	09 juillet 1961	taillis sur le sommet	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ de Gasp̩-Sud, Perc̩, Mont Blanc"	NA	NA	NA	NA	NA	NA	NA	48.52583	-64.24472	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996358	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"547 Nagy, Blais"	NA	NA	NA	NA	1969-05-27T00:00Z	1969	5	27	NA	Grassy slopes north east drainage basin	NA	Shrub. Height: 1 foot. White.	NA	NA	CA	Alberta	NA	NA	Oil Basin end Mt. Galwey	NA	6000 feet	NA	NA	NA	NA	NA	49.16667	-113.93333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996379	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	127 M. Gadd	NA	NA	NA	NA	1969-06-03T00:00Z	1969	6	3	NA	meadow	NA	shrub 1 1/2  -  4 in.	NA	NA	CA	Alberta	NA	NA	Castle Falls	NA	4300 feet	NA	NA	NA	NA	NA	49.43333	-114.31667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996422	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"4232 G. Armstrong, J. Nagy"	NA	NA	"Alpine fir, Douglas fir and Pinus flexilis, dry"	NA	1970-07-20T00:00Z	1970	7	20	NA	"north east facing slope, dry, sparsely forested"	NA	NA	NA	NA	CA	Alberta	NA	NA	Oil Basin	NA	6000 feet	NA	NA	NA	NA	NA	49.15	-113.93333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996447	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"63 Warrington, Nagy"	NA	NA	NA	NA	1969-05-30T00:00Z	1969	5	30	NA	River bank	NA	NA	NA	NA	CA	Alberta	NA	NA	"Monarch, Oldman River crossing at highway 3"	NA	3000 feet	NA	NA	NA	NA	NA	49.78333	-113.11667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
78348829	CMN	CAN	PRESERVED_SPECIMEN	NA	"Smith, Harlan I."	NA	NA	NA	NA	1920-06-28T00:00Z	1920	6	28	NA	NA	NA	NA	NA	NA	CA	British Columbia	Range 3 Coast Land Distr.	NA	Bella Coola	NA	NA	NA	NA	NA	NA	NA	52.383	-126.75	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813307502	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Baldwin, W.K.W.; Breitung, A.J."	NA	NA	NA	NA	1952-07-12T00:00Z	1952	7	12	NA	NA	NA	NA	NA	NA	CA	Ontario	Cochrane Dist.	NA	"Matheson, near McDougal Falls on Black River."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813318595	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Heimburger, M.L."	NA	NA	NA	NA	1957-06-28T00:00Z	1957	6	28	NA	NA	NA	NA	NA	NA	CA	Ontario	Bruce Co.	NA	On W side of road ca. 5 mi S of Johnson Harbour.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405130	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	J. Darling	NA	NA	NA	NA	1914-07-31T00:00Z	1914	7	31	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Kennedy Lake	NA	NA	NA	NA	NA	NA	NA	49.33333	-120.58333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
856895687	University of British Columbia	UBCBG	LIVING_SPECIMEN	TAW.09-01	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	Vancouver	UBC Botanical Garden	NA	50-70m	NA	NA	NA	NA	NA	49.25408	-123.25081	800	NA	NA	decimal degrees	WGS84	Amelanchier alnifolia (Nutt.) Nutt.
40093188	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093197	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093204	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.16667	-106.63333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918965046	University of British Columbia	UBC	PRESERVED_SPECIMEN	60766	Katherine I. Beamish; F. Vrugtman	NA	mounted	NA	NA	1960-07-13T00:00Z	1960	7	13	1960 Jul 13	"dry meadow, opening in Picea forest"	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Manning Park, southwest end of Lightning Lake"	NA	4000 ft	NA	NA	NA	NA	NA	49.03333	-119.16667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918967437	University of British Columbia	UBC	PRESERVED_SPECIMEN	376	W.A. Newcombe	NA	mounted	NA	NA	1917-08-07T00:00Z	1917	8	7	1917 Aug 07	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Quesnel Dam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
919129679	University of Manitoba	WIN	PRESERVED_SPECIMEN	28	Rick Stardom	NA	NA	NA	NA	1971-06-17T00:00Z	1971	6	17	NA	Poplar and spruce forest. High ground and rock ridges	NA	NA	NA	NA	CA	Manitoba	NA	NA	Conley Bay SW of Wallace Lake	NA	NA	NA	NA	NA	NA	NA	50.99991013	-95.35017682	10000	NA	NA	degrees minutes seconds	NAD27	Amelanchier alnifolia (Nutt.) Nutt.
883407604	University of Alberta Museums	ALTA-VP	PRESERVED_SPECIMEN	77	"Morrison, A. Louise"		dried and pressed	NA	NA	1949-07-01T00:00Z	1949	7	1	49-07-01	NA	NA	NA	NA	NA	CA	Northwest Territories	NA	NA	Akaitcho Bay	"Island in Akaitcho Bay, N.W.T."	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	62.4002	-114.2845	2400	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
883394272	University of Alberta Museums	ALTA-VP	PRESERVED_SPECIMEN	NA	"Simmonds, Brent"		dried and pressed	NA	NA	1965-06-12T00:00Z	1965	6	12	65-06-12	open; dry; hill	NA	NA	NA	NA	CA	Alberta	NA	NA	Hinton	Hinton.  Open dry hillsides.	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	53.4026	-117.5757	25500	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
