gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	dateIdentified	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668806173	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0581272	QFA0581272	06-Feb	"Garant, Yves"	1982-06-17T00:00Z	1982	6	17	17 juin 1982	Bordure de for̻t d'̩pinettes. Sol humide de terre noire.	NA	CA	Qu̩bec	NA	NA	"Lac des Joncs, canton de Clinton, comt̩ de Frontenac."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lalonde, J. M."	1983-04-15T00:00Z	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668806522	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0512711	QFA0512711	5830	"Faubert, Jean"	2001-07-08T00:00Z	2001	7	8	08 juillet 2001	Escarpement le long de la voie ferr̩e.	NA	CA	Qu̩bec	NA	NA	"Bic, comt̩ de Rimouski."	NA	NA	NA	NA	NA	NA	NA	48.35	-68.78333	NA	NA	NA	degr̩es minutes secondes	unknown	"Faubert, J."	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
813303382	Royal Ontario Museum (ROM)	TRT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	214589	NA	"Walker, M.R."	1977-09-09T00:00Z	1977	9	9	NA	NA	NA	CA	Ontario	NA	NA	Don ravine	NA	NA	NA	NA	NA	NA	NA	43.73333	-79.38333	NA	NA	NA	NA	NA	"Walker, M.R."	NA	Athyrium filix-femina (L.) Roth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918832387	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	26969	V89181	6012	Thomas M.C. Taylor	1961-06-09T00:00Z	1961	6	9	1961 Jun 09	Cultivated:	NA	CA	British Columbia	NA	NA	"Greater Vancouver Regional District, Vancouver, University of British Columbia greenhouse"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Thomas M.C. Taylor	1961-01-01T00:00Z	Athyrium filix-femina (L.) Roth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894994806	University of Lethbridge	LEA	University of Lethbridge Herbarium (LEA)	University of Lethbridge	PRESERVED_SPECIMEN	NA	NA	NA	4074	urn:lsid:biocol.org:col:14547	NA	2671 J. Nagy	1969-08-05T00:00Z	1969	8	5	NA	spruce bog	NA	CA	Alberta	NA	NA	Cameron Lake	NA	5500 feet	NA	NA	NA	NA	NA	49.01667	-114.05	NA	NA	NA	NA	NA	NA	NA	Athyrium filix-femina (L.) Roth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1262022811	Gouvernement du Qu̩bec	QUE	Herbier du Qu̩bec (QUE) ��� Collection de plantes vasculaires	Gouvernement du Qu̩bec	PRESERVED_SPECIMEN	NA	NA	NA	QUE0103536	QUE0103536	4874	"Dignard, Norman"	1993-08-24T00:00Z	1993	8	24	24 ao��t 1993	Prairie subalpine en bordure du ruisseau.	NA	CA	Qu̩bec	NA	NA	"Comt̩ de Matane. Parc de la Gasp̩sie. Le long du ruisseau se jetant au NO du Deuxi̬me lac des Iles, �� la hauteur du lac Gagnon."	NA	900  m	NA	NA	NA	NA	NA	48.9	-66.58333	NA	NA	NA	degr̩es minutes secondes	unknown	"Dignard, Norman"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina var. angustum (Willdenow) G. Lawson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1248751560	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0279729	QFA0279729	9046	"Britton, Donald MacPhail; Anderson, A."	1982-07-29T00:00Z	1982	7	29	29 juillet 1982	Open woods of balsam fir. Frequent with Dryopteris intermedia and Dryopteris campyloptera.	NA	CA	Newfoundland	NA	NA	"Burin Peninsula, 5 km southeast of Fortune, northeast of bridge on hwy 220."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Britton, Donald MacPhail ; Anderson, A."	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1248751565	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0217463	QFA0217463	821	"Chuang, Ching-chang"	1973-07-26T00:00Z	1973	7	26	26 juillet 1973	Slope along trail.	NA	CA	British Columbia.	NA	NA	"Manning Park, Lightning Lake."	NA	1250 m	NA	NA	NA	NA	NA	49.05833	-120.85	NA	NA	NA	degr̩es minutes secondes	unknown	"Chuang, Ching-chang"	1973-01-01T00:00Z	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1248751585	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0581464	QFA0581464	51-176	"Cayouette, Richard"	1951-07-12T00:00Z	1951	7	12	12 juillet 1951	"Bosquet de Populus tremuloides, sol rocheux."	NA	CA	Qu̩bec	NA	NA	"Gu̩rin, comt̩ de T̩miscamingue."	NA	NA	NA	NA	NA	NA	NA	47.66	-79.31611	NA	NA	NA	NA	NA	"Cayouette, Richard"	1953-03-04T00:00Z	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1248751601	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0601348	QFA0601348	94-175	"Morisset, Pierre; Garneau, Michelle; Fortin, Catherine"	1994-08-09T00:00Z	1994	8	9	09 ao��t 1994	"Zone d'accumulation de neige au pied sud-ouest de buttes de calcaire; dans communaut̩ herbac̩e dense, avec Alchemilla filicaulis, Phleum commutatum et Luzula parviflora."	NA	CA	Qu̩bec	NA	NA	Basse-C̫te-Nord: Blanc-Sablon. Partie sud du sommet du mont Parent.	NA	NA	NA	NA	NA	NA	NA	51.41667	-57.16389	NA	NA	NA	UTM	NA	"Morisset, Pierre"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668805596	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0417372	QFA0417372	84-013-M	"Garneau, Michelle"	1984-06-26T00:00Z	1984	6	26	26 juin 1984	"Escarpement rocheux en bordure de la rivi̬re.  Peu abondant avec Senecio pauperculus, Campanula rotundifolia et Solidago randii."	NA	CA	Qu̩bec	NA	NA	"Comt̩ de L̩vis, Berni̬res, Chutes de la Chaudi̬re."	NA	40 m	NA	NA	NA	NA	NA	46.71667	-71.2875	NA	NA	NA	UTM	NA	"Garneau, Michelle"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668805609	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0291552	QFA0291552	NA	"Lethiecq, Jean-Louis"	1973-01-01T00:00Z	1973	1	1	1973	NA	NA	CA	Qu̩bec	NA	NA	"Territoire de la Baie James, r̩gion du bassin de la riv̬re La Grande."	NA	NA	NA	NA	NA	NA	NA	53.83333	-79.00444	NA	NA	NA	NA	NA	"Lethiecq, Jean-Louis"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668805659	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0460012	QFA0460012	3-133	"Quenneville, Paul"	1992-10-06T00:00Z	1992	10	6	06 octobre 1992	NA	NA	CA	Qu̩bec	NA	NA	"Bois Marly, Chemin des 4-Bourgeois."	NA	NA	NA	NA	NA	NA	NA	46.75417	-71.33056	NA	NA	NA	NA	NA	"Quenneville, Paul"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
668805716	Universit̩ Laval	QFA	Herbier Louis-Marie (QFA) - Collection de plantes vasculaires	Universit̩ Laval	PRESERVED_SPECIMEN	NA	NA	NA	QFA0535741	QFA0535741	s.n.	"Lamoureux, Gis̬le"	1970-06-15T00:00Z	1970	6	15	15 juin 1970	NA	NA	CA	Qu̩bec	NA	NA	Comt̩ de Gasp̩-Ouest; Mont Albert; bas de la coul̩e du Diable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lamoureux, Gis̬le"	NA	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (Linnaeus) Roth ex Mertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
